user_id,item_id,rating
1023,2774,5
1023,3501,5
1023,1425,5
7444,2822,5
7444,5109,5
7444,8966,5
7444,2484,5
7444,6787,5
7444,3243,4
8174,3979,5
8174,613,5
8950,802,5
8950,17667,4
8950,12472,5
8950,6787,5
8950,3979,2
11158,1093,1
11158,9871,5
11158,2426,5
11158,12048,5
11158,5550,5
11158,12625,1
11158,29765,5
11158,30156,5
11158,8349,5
11158,9679,5
11158,900,4
17236,3152,5
17236,2489,5
17236,8788,5
17236,6696,5
17236,13575,5
6976,2562,2
6976,27380,1
6976,10308,5
20019,11141,5
20019,6168,5
20019,31129,1
20019,8690,5
20019,326,5
16298,549,4
16298,8400,2
16298,3799,3
15740,5655,5
15740,17656,5
15740,5051,4
15740,1564,5
15740,5608,5
12054,11905,4
12054,1418,5
12054,6113,5
16285,9638,5
16285,26807,5
16285,3658,5
9056,2710,5
9056,554,5
9056,1781,5
9056,5684,5
11467,3756,5
11467,25917,2
11467,12049,5
11467,13079,5
16262,523,5
16262,8255,5
16262,18681,5
4627,187,5
4627,1542,5
4627,14650,5
4627,5825,5
7482,13975,5
7482,958,5
7482,4169,4
7482,24727,4
7482,13827,5
7482,6,5
7482,2175,5
7482,5475,5
2658,682,5
2658,298,5
2658,6869,3
2658,2243,5
2658,733,5
2658,3144,1
9555,468,1
9555,29639,2
9555,95,5
9555,4972,5
970,5821,3
970,1564,4
970,1017,3
17020,563,5
17020,22708,4
17020,2685,5
17020,663,4
3468,21035,5
3468,7911,4
3468,3243,5
3468,328,3
3468,393,5
1586,12868,5
1586,183,5
1586,112,5
1586,5482,4
8226,4084,5
8226,7369,5
8226,12064,1
8226,5235,5
8226,267,4
11664,5533,5
11664,471,4
11664,3575,2
11664,30996,5
11664,3074,5
11664,6851,4
11664,25049,5
11664,7820,5
19772,21581,5
19772,957,4
19772,1141,5
13362,4122,4
13362,19715,5
13362,2367,5
4593,13700,5
4593,14587,5
4593,7480,5
4593,26825,4
7503,11944,5
7503,1779,4
7503,8772,5
7503,8481,5
7503,2315,5
7503,1865,5
3737,6749,4
3737,2754,5
3737,961,5
3737,5619,1
3737,838,1
3737,5439,5
3737,3065,3
1563,25975,5
1563,13602,5
1563,13352,5
1563,23746,5
1563,12346,5
3949,1989,2
3949,4694,5
3949,2055,5
17269,12092,5
17269,13367,2
17269,15353,2
20061,3596,5
20061,1525,5
20061,4294,5
1344,844,5
1344,9296,5
1344,3219,5
1344,13452,5
14800,27512,5
14800,291,5
14800,9548,5
14800,7164,3
14800,24696,5
9750,7228,5
9750,41,5
9750,2791,3
9750,2928,5
9750,2192,5
16668,9652,5
16668,15552,3
16668,15813,5
760,7458,1
760,948,5
760,7191,4
760,2556,3
760,1201,4
20517,844,5
20517,19304,1
20517,18744,5
20926,10179,4
20926,2428,5
20926,1619,4
20926,3654,5
20926,26428,5
20926,8360,5
20926,21375,5
14574,10496,5
14574,3919,5
14574,328,5
14574,443,5
14574,820,3
14574,10711,5
14574,3344,5
14574,8189,5
14574,1951,5
18633,563,5
18633,296,4
18633,3104,4
9165,1514,3
9165,24363,5
9165,326,3
9165,737,5
20533,24655,5
20533,257,5
20533,2702,5
20533,3591,5
20533,4699,2
15784,11163,4
15784,2985,5
15784,844,5
1978,1875,4
1978,856,4
1978,2347,2
1978,8361,5
1978,1769,5
148,30511,1
148,17319,2
148,4508,4
6998,25226,5
6998,291,5
6998,3999,4
6998,4588,5
6998,936,5
5925,965,2
5925,7798,5
5925,6600,4
1854,338,5
1854,844,5
1854,20050,5
2871,3078,5
2871,11310,5
2871,10629,5
2871,1361,5
2871,684,5
2871,24854,5
2871,6300,5
7971,3398,5
7971,844,3
7971,15147,5
2457,16386,5
2457,7583,5
2457,18305,5
13579,5767,5
13579,639,5
13579,8976,5
13579,2891,5
17506,4344,4
17506,3255,4
17506,844,5
1772,23170,5
1772,15663,5
1772,4597,2
1772,27744,1
10607,23793,4
10607,640,5
10607,328,5
10607,3720,3
10607,29828,5
10607,4165,5
10607,8297,5
13233,2989,3
13233,687,5
13233,6269,5
13233,10273,4
13233,3053,4
13233,25918,5
13233,3649,4
11790,5015,5
11790,2254,4
11790,2270,5
11790,5743,5
11790,4414,5
11790,5622,4
14267,5316,5
14267,11594,5
14267,29568,3
18478,12071,5
18478,67,4
18478,1728,4
7979,15754,5
7979,989,5
7979,15787,5
171,3521,5
171,28869,1
171,435,5
3590,10483,5
3590,1283,5
3590,3570,5
3590,16607,5
3590,6004,5
3590,4459,5
3590,13805,5
9794,21747,5
9794,17994,5
9794,28834,5
9794,17797,5
9794,1098,5
9794,2163,5
4131,28842,5
4131,3165,5
4131,1550,4
4131,627,5
4131,7218,5
16134,28005,1
16134,1318,5
16134,1090,5
16134,1237,5
16134,1267,5
12507,11363,5
12507,14428,1
12507,4394,5
12507,21363,5
12507,1084,5
12507,159,5
12507,1143,5
12507,8849,5
12507,5376,5
12507,5157,5
12507,24729,5
12507,21790,5
17363,1287,5
17363,1203,5
17363,12078,5
17363,21311,5
17363,1065,5
19623,454,2
19623,4152,2
19623,15042,1
19623,777,5
19623,13775,5
19623,5389,5
5737,17002,5
5737,2668,5
5737,284,5
5737,11347,5
5737,17525,5
5737,975,5
5737,3422,5
5737,25473,5
5737,19362,5
5737,2006,5
5737,19609,5
5737,20476,5
5737,19720,5
5737,3421,5
5737,7203,5
5737,20593,5
5737,11219,5
5737,19513,5
5737,15645,5
5737,6758,5
5737,17147,5
5737,20803,5
4692,905,3
4692,2946,5
4692,21206,4
4692,13561,5
4692,1235,5
18671,18781,5
18671,18597,5
18671,1125,5
18671,8593,1
18671,4576,4
18671,24461,5
18671,20234,3
5880,9213,5
5880,21556,5
5880,3283,5
2854,5365,5
2854,6275,5
2854,4836,5
2854,21378,5
2854,27104,3
8587,21562,5
8587,21306,5
8587,17861,2
8314,1125,5
8314,3844,5
20133,10476,5
20133,21169,3
20133,3651,2
20133,1287,5
20133,3010,4
20133,1189,3
15535,1367,5
15535,15922,5
15535,2059,1
5629,1084,5
5629,1133,5
5629,17305,5
14733,1106,5
14733,1285,5
14733,20485,5
14733,1133,3
7014,24744,1
7014,851,5
7014,1287,5
7014,13695,5
9536,17794,5
9536,1287,5
9536,1277,5
9536,1311,5
12554,24076,5
12554,1281,2
12554,90,5
12554,1083,3
19419,21742,5
19419,9339,5
19419,1106,3
19419,16607,5
19419,14991,5
19419,8247,5
21039,22972,5
21039,1106,5
21039,660,5
8541,1102,3
8541,18324,5
8541,3077,5
10879,20943,5
10879,1267,3
10879,12079,5
17642,22853,5
17642,21250,5
17642,1250,5
17642,1242,5
17447,1250,5
17447,1266,3
17447,12851,5
12170,5073,3
12170,22550,5
12170,1286,4
12170,17860,2
12170,20545,4
8935,4698,5
8935,9011,5
8935,1963,5
4053,27392,5
4053,3426,5
4053,8330,5
4053,9056,5
19190,2347,5
19190,3045,5
19190,1432,1
1057,14093,5
1057,1340,5
1057,24906,2
6201,393,5
6201,11277,5
6201,5574,5
6201,1139,5
6201,1369,5
6201,2718,5
6201,9389,5
1709,4752,5
1709,4307,5
1709,1199,5
15980,1369,5
15980,178,5
15980,9931,5
19471,16453,3
19471,13323,5
19471,14862,4
14931,217,5
14931,4241,5
14931,5123,5
14931,9031,5
14931,11747,5
14931,907,4
14931,1600,5
14931,139,5
14931,627,4
14931,8878,5
14931,6113,5
4539,1460,5
4539,1217,5
4539,12129,5
4539,437,5
4539,10924,5
4539,429,5
4539,224,5
4539,623,1
12496,2362,5
12496,30779,5
12496,418,5
12496,6791,1
12496,627,5
12496,999,5
12496,2383,5
12496,13957,5
12897,2121,5
12897,1101,5
12897,37,5
8718,464,5
8718,6,5
8718,4658,5
8718,418,5
8718,5456,5
8718,79,5
8718,1074,5
8718,1369,5
8718,6132,1
14786,1369,5
14786,5246,5
14786,3124,4
18096,25,4
18096,683,4
18096,658,5
5177,16467,5
5177,482,5
5177,27799,2
5177,2185,4
5177,6206,3
1083,442,1
1083,508,1
1083,23105,5
1083,9712,5
1083,16618,5
1083,17025,5
5101,982,5
3760,1554,5
3760,3972,4
3760,28744,5
8614,86,5
8614,2721,5
8614,15862,1
4215,8082,4
4215,2494,4
4215,8066,4
4215,8067,5
4215,8360,5
4215,12110,3
4215,274,5
2534,6703,3
2534,2088,5
2534,691,5
2534,648,4
2534,9497,5
2534,1564,4
2534,1073,4
2534,361,5
13723,1479,4
13723,1494,4
13723,23,4
13723,5456,4
9200,26184,4
9200,7650,5
9200,3338,4
9200,14169,5
19668,6847,4
19668,1472,4
19668,2674,5
19668,11871,4
16443,1479,5
16443,1486,5
16443,23979,5
16443,1476,5
11510,1486,5
11510,1479,5
11510,8818,2
1446,10025,5
1446,2008,5
1446,1486,5
1446,6926,5
14735,23203,3
14735,13631,3
14735,26069,5
14735,26277,5
6889,1486,3
6889,1476,3
6889,7006,1
17897,6394,3
17897,1486,5
17897,1417,5
5693,1073,5
5693,3192,5
5693,2248,5
5693,1549,5
5693,1476,5
14943,7007,5
14943,28431,4
14943,3980,4
14943,415,5
12853,561,5
12853,16862,5
12853,1907,5
12853,21850,5
12853,8447,5
14331,6209,4
14331,1975,5
14331,6189,5
16432,7967,5
16432,23954,5
16432,1480,2
16432,8318,5
16432,23,5
16432,7883,5
16557,6182,5
16557,1524,5
16557,4589,5
16557,1472,5
16557,1977,5
15361,2465,5
15361,9871,5
15361,1486,5
15361,2461,5
15361,3135,5
15361,1476,5
15361,1600,5
15361,1472,5
15361,2494,5
15361,10857,2
18016,12750,5
18016,687,5
18016,3756,5
18016,1524,5
18016,2680,5
18016,4912,3
18016,8813,5
18016,2221,5
18016,17138,5
16738,1476,5
16738,16963,5
16738,2326,5
16738,4873,5
16738,26252,5
16738,14400,5
16738,12448,5
16738,85,1
16738,24100,1
7827,112,5
7827,3011,5
7827,10529,5
14724,1406,4
14724,4241,5
14724,826,5
14724,1442,5
13607,1239,5
13607,29075,5
13607,398,5
13607,4558,5
13607,1367,5
13607,4174,5
13607,1476,4
13607,5811,5
13607,2538,3
13607,2585,5
13607,1829,3
13607,2701,4
13607,11031,3
13607,385,5
13607,1847,5
13607,14607,5
13607,25204,5
13607,6161,5
13607,858,3
13607,23592,1
13607,360,4
13607,8177,3
13607,2164,5
13607,2586,5
13607,7517,5
13607,29646,4
13607,2594,5
11202,4431,3
11202,2164,5
11202,13893,4
11202,1472,5
11202,1619,5
11202,7680,1
11202,622,5
11202,4343,4
11202,1568,3
11202,1483,2
877,1783,4
877,1450,4
877,1476,4
4765,8119,4
4765,1646,5
4765,349,4
4765,3282,5
17403,2315,3
17403,5730,5
17403,2256,5
17403,1941,5
17403,15682,3
17403,18657,5
5836,18254,5
5836,22950,4
5836,6881,4
5836,968,5
5836,7322,5
15309,2313,5
15309,1659,3
15309,6708,5
15309,2347,4
15309,24062,5
4756,1831,4
4756,1479,4
4756,144,3
2388,6346,3
2388,2910,5
2388,1873,4
2388,2260,5
2388,1904,4
2388,856,5
2388,1875,5
2388,1479,5
985,131,5
985,9495,5
985,15819,5
985,4576,3
985,1476,4
985,10283,4
985,1443,3
985,20137,5
985,19806,5
985,15905,5
985,11349,5
2849,5939,4
2849,23068,5
2849,5038,5
2849,1758,5
2849,13878,3
2849,366,4
2849,8141,2
2849,1627,5
2849,957,1
2849,1653,3
2849,1649,4
2849,11797,4
4511,30487,5
4511,1772,4
4511,6791,2
4511,12539,3
4511,8479,2
4511,148,4
4511,2276,5
4511,1449,3
4511,9066,5
4511,1891,3
19191,9066,5
19191,26157,5
19191,5703,5
19191,1476,5
19191,8118,5
17192,4157,5
17192,1947,4
17192,1884,3
17192,5058,4
12691,1906,5
12691,9066,5
12691,1211,5
12691,714,5
12691,381,5
279,12537,5
279,1937,5
279,1766,1
279,1819,5
279,2593,1
279,1707,5
279,200,5
279,371,5
279,3795,5
279,262,4
279,2795,5
9492,3544,5
9492,1367,4
9492,15559,5
16661,367,5
16661,2538,3
16661,13878,5
16661,38,5
16661,420,3
16661,2276,5
16661,1850,5
16661,1651,2
16661,1676,5
16661,1887,5
14004,2542,4
14004,415,4
14004,1803,3
14004,1903,5
14004,1841,4
14004,356,5
14004,360,5
14004,1916,4
14004,1920,2
14004,18819,4
14004,1870,4
14004,16512,3
14004,1677,2
14004,3151,3
14004,142,3
14004,1889,5
14004,1807,5
14004,1858,4
14004,1874,4
14004,15723,3
11966,141,4
11966,1938,4
11966,1705,4
11966,1885,4
11966,8507,4
11966,1684,4
11966,1903,4
11966,8141,4
11966,8038,4
11966,4717,4
11966,789,5
11966,9604,4
11966,486,4
11966,15678,3
11966,1897,4
11966,1619,4
11966,549,4
11966,15959,4
11966,6795,4
11966,3743,4
11966,354,4
11966,16548,4
11966,815,4
11966,1654,3
11966,1677,5
11966,1698,3
11966,5584,4
11966,391,4
11966,11790,4
11966,14733,4
11966,5727,1
11966,1013,5
11966,963,5
11966,396,4
11966,1476,4
11966,3193,5
11966,10389,3
11966,1398,4
11966,392,4
11966,2614,1
17080,11775,5
17080,12244,4
17080,1846,5
17080,1762,5
17080,2331,5
17080,353,1
7256,1896,5
7256,2583,3
7256,4151,3
7256,1847,5
7256,14869,5
7256,2586,5
7256,5814,5
7256,3901,5
7256,1852,3
7256,4608,1
7256,1949,5
7256,2543,5
8458,1472,4
8458,1994,3
8458,1638,4
10606,2593,3
10606,1875,4
10606,1897,3
10606,1479,3
10606,1847,3
14290,1486,5
14290,147,5
14290,1806,5
13573,2671,3
13573,3590,5
13573,1031,2
13573,3593,5
13573,9581,5
10488,366,4
10488,2117,5
10488,1878,5
10488,5997,5
10488,1367,5
10488,6779,4
10488,233,5
10488,6889,4
14435,376,5
14435,563,5
14435,369,5
14435,8132,4
14435,8874,5
9889,1796,4
9889,1881,4
9889,1815,4
9889,15705,3
9889,6791,5
9889,1866,1
9889,1851,5
20686,7526,5
20686,1479,5
20686,1772,4
19098,1709,5
19098,1479,5
19098,978,5
19098,5337,4
6833,25431,5
6833,999,1
6833,1763,5
6833,1788,4
6833,16623,5
6833,22950,5
6833,11776,3
6833,12911,5
6833,13397,5
6833,13951,5
6833,1859,3
6833,2592,5
6833,4700,4
6833,16830,4
6833,978,4
6833,3587,5
6833,4686,4
6833,1915,5
6833,8507,4
3069,16916,5
3069,26289,5
3069,309,5
9043,10849,5
9043,1694,5
9043,546,5
17159,4679,5
17159,20918,4
17159,1614,4
17159,8391,3
17159,10766,3
17159,29772,4
17159,1486,3
8382,122,4
8382,4789,5
8382,296,1
8382,1472,5
8382,3003,5
8382,3499,2
14358,7438,4
14358,1472,5
14358,12205,3
20615,23717,5
20615,2441,5
20615,3096,4
20615,11526,5
20243,27369,3
20243,8784,4
20243,2254,5
20243,5821,4
2677,722,3
2677,2686,5
2677,6849,1
2677,1015,5
2677,3211,5
2677,16470,5
9648,746,4
9648,15819,3
9648,1728,4
9648,25944,4
9648,468,4
9648,5572,5
9648,9250,3
9648,4334,3
9648,1818,2
9648,1932,4
9648,298,5
14626,328,5
14626,3701,5
14626,1486,5
149,6244,5
149,24811,5
149,14680,5
149,233,5
149,7551,3
149,9897,5
149,1472,5
8430,6234,3
8430,1476,4
8430,20913,5
8430,13859,2
8430,19322,5
8430,3396,5
8430,14246,2
8430,15259,5
8430,792,5
8430,2487,3
8430,652,5
8430,762,3
8430,477,4
8430,17368,5
8430,10612,5
8430,19604,2
8430,27953,5
19640,271,4
19640,1476,5
19640,743,5
15704,13910,5
15704,22597,5
15704,20688,5
15704,530,5
15704,5158,5
15704,8865,5
15704,29657,5
464,13047,3
464,4850,5
464,2091,5
12050,4733,5
12050,6497,5
12050,7302,5
13335,15531,2
13335,7639,5
13335,43,5
13335,14255,5
13335,233,5
13335,15552,5
13335,12132,5
13335,3791,5
13335,2334,5
13335,21993,5
13335,14467,5
13335,7244,5
13335,7093,5
13335,1010,5
13335,2266,3
13335,25371,5
13335,299,3
13335,6100,2
13335,13332,5
5732,1472,5
5732,10874,1
5732,289,5
5732,10389,5
17811,11971,5
17811,1179,5
17811,18218,4
17811,2004,5
17811,20111,5
3490,20702,5
3490,18765,5
3490,1476,5
7030,28652,5
7030,1472,5
7030,12901,5
20128,521,5
20128,1486,5
20128,1476,5
2901,3417,3
2901,482,3
2901,30956,4
2901,2658,4
2901,2798,5
2901,122,4
2901,5420,4
2901,1472,4
2901,26982,4
2901,10529,4
2901,1994,4
2901,5828,5
2901,2701,4
2901,13790,4
2901,3973,5
2901,7376,4
14949,10447,5
14949,8818,5
14949,2600,5
14949,8785,5
17947,20055,3
17947,2710,5
17947,6956,5
15978,27719,4
15978,26524,5
15978,14796,4
892,6284,5
892,26681,3
892,2718,2
892,8731,5
892,6850,1
892,3171,5
892,10769,5
892,184,5
892,966,3
892,5016,3
8506,1472,4
8506,4905,5
8506,300,1
8506,757,1
8506,29279,2
8506,23609,1
8506,193,3
8506,4212,1
8145,3577,5
8145,23713,5
8145,6370,5
8145,633,5
8145,691,5
6441,3960,3
6441,98,2
6441,2703,3
5594,13028,5
5594,1472,4
5594,77,5
5594,13207,5
2099,1476,5
2099,1525,5
2099,6132,1
2099,5798,5
2099,9497,5
19325,1476,5
19325,5860,4
19325,22666,5
19325,5631,5
3696,26049,5
3696,14293,5
3696,1486,4
3696,11577,5
12210,22804,4
12210,21486,5
12210,4254,5
12210,160,5
12210,13150,4
12210,30303,1
12210,3495,5
12210,2177,4
12210,4179,5
12210,16503,4
12210,23555,4
12210,11041,5
2472,1476,5
2472,17963,5
2472,7811,5
2472,2557,4
2472,7610,5
4644,4095,5
4644,12483,5
4644,16134,2
4644,5284,4
4644,2681,2
4644,24048,5
18846,29087,5
18846,106,5
18846,6431,5
18846,15048,5
18846,24093,4
8171,11153,5
8171,2275,2
8171,8470,5
13474,1803,4
13474,10052,5
13474,4431,4
13474,2208,5
13474,1850,4
13474,16193,5
2515,156,5
2515,4823,5
2515,563,5
12076,3012,5
12076,2272,5
12076,23973,3
12076,2927,5
210,8758,5
210,14226,4
210,1449,3
6966,10830,2
6966,25599,5
6966,213,2
6966,8712,5
13676,266,2
13676,2290,2
13676,26646,3
13676,3196,3
6718,16961,3
6718,1645,5
6718,9275,5
5118,4791,3
5118,1562,5
5118,2049,4
5118,9901,5
5118,23394,4
19558,1916,1
19558,3665,5
19558,14132,4
19558,2887,5
19558,8038,5
19558,5613,5
19558,1945,5
19558,2254,4
19558,6024,2
19558,4160,4
19558,1773,1
19558,3742,5
19558,194,5
19558,13382,2
19558,8119,5
19558,6787,3
19558,1874,5
19558,477,5
19558,3600,5
19558,2612,1
19558,141,1
19558,8125,5
19558,13048,5
19558,95,1
19558,27799,3
19558,1681,4
19558,99,1
19558,385,1
19558,4721,1
19558,1829,3
14235,2479,5
14235,10849,5
14235,29514,5
14235,989,5
14235,2371,2
14235,7653,5
20295,582,3
20295,9052,2
20295,6758,5
20295,17905,4
20295,9050,4
8129,15002,4
8129,2371,3
8129,9056,4
8129,623,5
2307,5768,2
2307,14981,5
2307,3794,5
2307,2362,5
2307,9793,3
2307,1938,5
2303,2371,2
2303,11014,5
2303,4184,5
2303,2108,5
2303,6718,5
2303,986,5
2303,16896,5
2303,773,5
2303,3760,5
7566,21270,4
7566,1787,2
7566,2452,1
15428,8834,5
15428,14324,5
15428,1421,5
15428,3629,5
15428,7420,4
12488,4236,5
12488,1541,1
12488,2479,5
399,14056,1
399,5656,5
399,10324,5
399,22893,5
4592,5416,2
4592,3572,1
4592,3160,1
6994,1385,5
6994,9389,4
6994,858,5
6994,2057,5
6994,29654,5
9819,4402,2
9819,994,3
9819,10271,5
13159,1393,5
13159,3657,5
13159,8729,3
15150,22316,5
15150,16482,5
15150,5187,5
15150,8801,5
15150,8547,5
15150,7915,5
10005,7523,2
10005,29380,5
10005,379,5
19565,22413,5
19565,2785,5
19565,5216,2
13194,2161,5
13194,25625,5
13194,6445,5
3152,2452,4
8520,268,3
8520,18148,5
8520,15602,5
12191,3600,1
12191,336,5
12191,6428,3
12191,5970,5
12191,9764,4
12191,16429,4
12191,30773,5
12191,16294,5
12191,9432,4
12083,7821,5
12083,6561,5
12083,8818,5
12083,2702,2
12083,9269,5
12083,3517,3
12083,382,2
713,7663,5
713,1979,5
713,12315,4
84,18057,4
84,230,5
84,1165,5
84,20702,5
84,17460,5
19437,10173,5
19437,14688,5
19437,6163,5
14035,2429,4
14035,679,5
14035,703,2
18391,7435,3
18391,6518,5
18391,6337,5
18391,7863,5
5044,2495,4
5044,3963,5
9015,193,4
9015,2479,2
9015,6193,4
9015,1396,5
1063,5133,4
1063,1842,3
1063,2589,4
1063,11729,4
1063,146,2
1063,6848,5
1063,7275,5
1063,18203,5
1063,247,4
1063,2014,3
1063,359,4
1063,6490,3
1063,1785,5
17305,2479,4
17305,2718,5
17305,11792,2
1222,357,5
1222,1040,5
1222,2479,5
14430,2840,5
14430,5238,1
14430,17642,5
14430,2380,4
14430,321,5
14430,303,2
14430,944,5
2028,4761,5
2028,5601,3
2028,2116,5
2535,16972,4
2535,22928,5
2535,4402,5
2535,850,4
2535,4578,5
10619,7219,5
10619,1593,3
10619,16211,4
10619,3623,5
10619,3155,1
2160,2425,1
2160,7155,3
2160,23880,3
2160,4151,3
16543,27018,5
16543,1895,5
16543,1190,4
16543,1672,2
16543,146,5
16543,1873,4
16543,369,5
16543,1748,5
16543,1664,4
16543,1894,3
16543,386,5
16543,5137,5
16543,5727,5
16543,1625,5
16543,387,5
16543,1667,5
19353,8851,4
19353,272,3
19353,2811,4
19353,12659,4
19353,2452,4
19934,786,5
19934,3413,5
19934,5702,4
19934,1194,3
19934,10408,5
19934,2887,4
19934,6453,5
19934,4184,2
19934,2170,1
19934,544,5
19934,1945,5
19934,3552,5
19934,13137,4
19934,3149,5
19934,141,4
19934,1838,5
19934,11761,5
19934,1564,5
19934,687,5
19934,4055,5
19934,7683,5
19934,1536,3
19934,10389,3
14023,9811,5
14023,23431,5
14023,30909,5
5415,24393,1
5415,15554,5
5415,3937,1
15075,3651,2
15075,8277,5
15075,5720,5
15075,10189,4
330,5086,5
330,1821,5
330,6162,3
330,4880,5
330,7892,3
6209,4942,1
6209,1525,5
6209,9720,5
12940,13653,5
12940,7257,4
12940,1092,5
12940,1945,5
12940,2280,5
8724,5935,5
8724,1477,5
8724,2280,5
3236,3204,5
3236,2679,4
3236,983,3
3236,25533,5
10184,3254,5
10184,9712,5
10184,5017,5
10184,13097,5
10184,4347,5
10184,1460,5
1877,1424,5
1877,8468,5
1877,949,1
13439,539,5
13439,266,5
13439,4965,3
13439,1645,4
13439,12718,1
2782,267,5
2782,4346,5
2782,2426,1
2782,4461,3
1213,403,2
1213,2932,5
1213,3599,4
1213,6554,5
1213,1366,4
1213,4106,5
5970,7529,4
5970,597,5
5970,2023,4
5899,16737,5
5899,29071,1
5899,968,5
5899,2204,5
19838,3511,2
19838,13446,3
19838,37,5
19838,214,1
9829,6803,5
9829,4096,5
9829,1000,5
9829,7944,3
9829,383,4
9829,2468,1
9829,1417,5
3612,12358,4
3612,8851,2
3612,3039,5
3612,1242,3
995,11400,5
995,5510,5
18974,103,5
18974,9369,2
18974,3864,1
648,3348,5
648,17378,5
15293,2658,3
15293,3155,3
15293,274,5
