user_id,item_id,rating
4593,810,5
7503,811,5
7503,812,3
7503,813,3
7503,814,1
7503,401,3
7503,815,5
7503,387,5
7503,816,5
7503,523,4
7503,379,3
3737,817,5
3737,818,5
3737,819,5
3737,820,3
3737,821,4
3737,822,5
3737,823,2
3737,824,5
3737,825,3
3737,826,5
3737,827,1
3737,156,4
3737,828,3
3737,669,3
3737,829,4
3737,830,4
3737,679,3
3737,831,3
1563,832,5
1563,833,5
1563,834,5
1563,835,5
1563,836,5
1563,837,5
1563,838,5
1563,839,5
1563,840,5
1563,841,5
1563,842,5
3949,843,5
3949,844,5
3949,845,4
3949,846,4
3949,847,4
3949,848,5
17269,849,5
17269,850,5
17269,851,5
17269,852,5
17269,853,5
17269,854,4
20061,268,5
20061,855,4
20061,856,5
20061,857,5
20061,858,5
20061,859,5
20061,844,5
20061,243,5
1344,860,5
1344,861,5
1344,6,5
1344,862,5
1344,863,5
1344,102,5
1344,864,5
1344,865,5
14800,403,5
14800,866,5
14800,867,5
14800,868,5
14800,869,5
14800,870,5
14800,871,5
14800,872,5
14800,873,5
14800,874,5
14800,875,5
14800,876,5
9750,745,5
9750,515,2
9750,877,5
9750,308,5
9750,878,5
9750,518,2
9750,879,5
9750,669,5
16668,844,5
16668,880,5
16668,881,5
16668,122,5
16668,882,5
16668,883,3
760,884,5
760,885,4
760,886,5
760,887,4
760,888,5
760,889,1
760,890,5
760,891,1
760,892,5
20517,893,5
20517,894,5
20517,895,5
20517,896,4
20517,897,3
20517,898,5
20926,899,4
20926,900,4
20926,901,4
20926,902,4
20926,361,3
20926,903,5
20926,904,5
20926,905,5
20926,906,1
20926,907,5
20926,387,3
20926,908,5
20926,909,5
14574,910,5
14574,911,3
14574,912,5
14574,913,5
14574,914,3
14574,915,5
14574,916,5
14574,213,4
14574,917,5
14574,844,5
14574,918,5
14574,205,5
14574,919,5
14574,920,5
14574,921,4
14574,178,5
14574,922,5
14574,923,5
18633,924,5
18633,925,5
18633,844,5
18633,926,5
18633,549,5
18633,927,5
18633,928,5
18633,76,4
9165,929,5
9165,930,4
9165,931,5
9165,932,3
9165,178,5
9165,933,4
9165,934,5
9165,935,4
20533,936,4
20533,937,5
20533,938,5
20533,939,5
20533,940,5
20533,941,3
20533,942,4
20533,214,3
20533,943,5
20533,6,2
15784,944,4
15784,945,5
15784,946,4
15784,947,4
15784,948,5
15784,949,5
1978,950,5
1978,951,5
1978,224,3
1978,112,3
1978,952,1
1978,953,5
1978,954,3
1978,328,2
1978,485,4
1978,955,4
148,956,1
148,957,5
148,427,1
148,958,5
148,844,1
148,959,4
6998,960,5
6998,961,5
6998,962,5
6998,963,5
6998,964,5
6998,965,3
6998,844,2
6998,966,4
6998,967,5
6998,968,5
5925,112,5
5925,969,5
5925,970,4
5925,844,5
5925,971,2
5925,972,5
1854,973,4
1854,974,4
1854,975,5
1854,599,5
1854,976,5
1854,977,5
2871,978,5
2871,426,5
2871,979,5
2871,980,5
2871,981,5
2871,768,5
2871,982,5
2871,983,5
2871,183,5
2871,984,5
2871,985,5
2871,844,5
2871,986,5
7971,987,5
7971,988,5
7971,415,5
7971,989,5
7971,990,5
7971,991,5
2457,992,5
2457,993,5
2457,994,5
2457,995,5
2457,996,5
2457,997,5
13579,998,5
13579,844,5
13579,999,5
13579,1000,2
13579,1001,5
13579,1002,5
17506,1003,5
17506,1004,5
17506,1005,1
17506,1006,5
17506,1007,4
17506,965,5
1772,1008,5
1772,1009,5
1772,1010,5
1772,844,2
1772,967,5
1772,1011,5
1772,1012,1
1772,1013,5
10607,1014,4
10607,1015,4
10607,1016,3
10607,1017,5
10607,1018,5
10607,1019,4
10607,1020,4
10607,1021,3
10607,1022,4
10607,1023,3
10607,1024,3
10607,1025,5
10607,1026,5
10607,1027,4
13233,1028,5
13233,1029,5
13233,1030,4
13233,1031,4
13233,1032,4
13233,1033,4
13233,1034,3
13233,680,5
13233,1035,4
13233,1017,5
13233,1036,4
13233,1037,4
13233,1038,5
13233,1039,4
13233,1040,5
13233,1041,5
11790,113,5
11790,1042,4
11790,1017,4
11790,1043,4
11790,190,5
11790,1044,5
11790,1045,3
11790,1046,4
11790,1047,5
11790,79,5
11790,1048,5
11790,1049,5
14267,61,5
14267,1050,5
14267,345,5
14267,1051,5
14267,1052,5
14267,1053,5
14267,779,4
18478,1054,3
18478,1055,3
18478,1056,3
18478,1057,4
18478,1058,3
18478,1059,5
7979,1060,5
7979,1061,5
7979,707,4
7979,1062,5
7979,214,4
7979,1063,5
171,1064,5
171,1065,5
171,1066,5
171,104,5
171,1067,5
171,1068,5
171,1069,3
171,1070,5
3590,1071,5
3590,1072,5
3590,1073,5
3590,1074,5
3590,1075,5
3590,1076,5
3590,1077,5
3590,1078,5
3590,1079,5
3590,1080,5
3590,1081,5
3590,1082,5
3590,1083,5
3590,13,5
9794,1084,5
9794,1085,5
9794,1086,5
9794,1087,5
9794,1088,5
9794,224,1
9794,1083,1
9794,1089,5
9794,1090,5
9794,1091,5
9794,112,1
9794,641,5
4131,1092,2
4131,1093,5
4131,1094,3
4131,193,5
4131,1095,5
4131,1096,5
4131,1097,5
4131,1098,5
4131,1099,5
4131,1100,2
16134,1101,5
16134,1102,1
16134,328,5
16134,944,5
16134,1103,5
16134,1104,5
16134,1105,5
16134,1106,5
12507,1107,5
12507,1108,4
12507,1072,5
12507,1109,5
12507,1110,5
12507,1111,5
12507,1112,5
12507,1113,5
12507,1114,5
12507,1115,5
12507,1116,5
12507,1117,5
12507,1118,5
12507,1119,3
12507,1120,5
12507,965,5
12507,1121,4
12507,1122,5
12507,1123,5
12507,971,5
12507,1124,5
12507,1125,5
12507,1126,1
17363,1127,5
17363,1128,5
17363,1129,5
17363,1102,3
17363,1130,5
17363,1131,5
17363,1132,5
17363,1133,5
17363,1134,5
17363,1135,5
17363,1136,5
17363,1137,5
17363,1138,5
19623,1139,5
19623,1140,5
19623,1125,5
19623,1141,1
19623,1142,5
19623,1143,3
19623,1144,1
19623,866,5
19623,1145,5
19623,1146,4
5737,1147,1
5737,1148,5
5737,1149,5
5737,1150,5
5737,1151,5
5737,1152,5
5737,1153,5
5737,1154,5
5737,1155,5
5737,1156,5
5737,1157,5
5737,1158,5
5737,1159,5
5737,1160,5
5737,1161,5
5737,1162,5
5737,1163,5
5737,1164,5
5737,1165,5
5737,1166,5
5737,1140,5
5737,1167,5
5737,1168,5
5737,1169,5
5737,1170,3
5737,1171,5
5737,1172,5
5737,1173,5
5737,1174,5
5737,1175,5
5737,1176,5
5737,1177,5
5737,1178,5
5737,1179,5
5737,5,5
5737,1180,5
5737,1181,5
5737,1182,5
5737,1183,5
5737,1184,5
5737,1185,5
5737,1125,5
5737,1186,5
5737,1187,5
5737,1188,5
4692,1096,5
4692,1125,5
4692,1189,1
4692,1190,4
4692,1051,2
4692,814,4
4692,1191,4
4692,1192,4
4692,1193,5
4692,1075,5
4692,1194,5
18671,1195,5
18671,481,5
18671,1196,5
18671,1197,1
18671,1198,5
18671,1199,4
18671,1200,5
18671,1201,5
18671,1202,5
18671,967,5
18671,402,5
18671,1203,5
18671,1204,2
5880,1205,5
5880,1206,5
5880,1207,4
5880,1125,5
5880,1208,5
5880,1209,5
5880,1210,5
2854,1211,5
2854,1212,5
2854,1125,5
2854,1213,5
2854,1078,4
2854,1214,5
2854,1215,5
2854,1216,5
2854,1217,5
2854,1218,5
2854,1219,5
8587,1220,5
8587,851,5
8587,1221,5
8587,1125,5
8587,1084,5
8587,1222,5
8314,1223,5
8314,1194,5
8314,1224,5
8314,60,5
8314,1225,5
8314,1226,5
8314,1227,5
20133,1228,1
20133,1040,5
20133,1229,5
20133,1230,5
20133,1231,4
20133,1232,5
20133,1233,2
20133,1234,4
20133,1235,4
20133,1236,4
20133,1237,1
20133,1238,2
15535,1239,5
15535,1240,5
15535,1241,5
15535,1242,5
15535,1243,5
15535,1244,5
15535,1245,2
5629,1246,5
5629,1247,5
5629,1248,5
5629,1249,3
5629,1250,5
5629,1083,3
14733,1251,5
14733,1252,5
14733,1253,5
14733,1128,5
14733,1254,5
14733,1255,5
14733,1256,5
14733,1257,5
14733,1258,5
7014,1248,4
7014,1259,5
7014,1097,5
7014,1260,5
7014,1261,1
7014,1262,5
7014,1263,5
7014,1264,5
9536,1265,5
9536,1266,5
9536,1251,5
9536,1267,5
9536,1268,5
9536,1269,5
9536,1270,5
9536,1248,5
12554,1271,3
12554,1272,5
12554,1247,3
12554,1273,5
12554,1274,3
12554,714,5
12554,1275,5
12554,1276,4
19419,1257,5
19419,1248,5
19419,1277,4
19419,1278,5
19419,1279,5
19419,1280,5
19419,1281,5
19419,1282,5
19419,1283,5
19419,1284,5
19419,707,5
19419,1285,5
19419,1286,5
19419,1251,5
19419,1287,5
21039,1288,5
21039,1289,5
21039,1248,5
21039,1290,5
21039,1291,5
21039,1292,5
21039,1293,3
21039,1294,1
8541,1251,3
8541,1267,5
8541,1295,5
8541,1296,3
8541,1287,5
8541,1297,5
8541,1298,5
10879,1299,4
10879,1300,4
10879,1301,3
10879,1302,5
10879,1303,5
10879,1287,4
17642,1304,5
17642,1305,5
17642,1287,5
17642,1267,5
17642,1306,5
17642,1307,5
17642,1308,5
17642,1084,5
17447,17,3
17447,1309,4
17447,1310,4
17447,1311,3
17447,1312,4
17447,1313,3
10021,1314,5
10021,1315,5
10021,1316,5
10021,1317,5
10021,1303,5
10021,1287,5
10021,1318,5
12170,1319,5
12170,1320,5
12170,1321,5
12170,238,3
12170,1322,4
12170,1256,3
12170,1323,3
12170,1324,4
12170,1325,3
12170,1326,3
12170,706,4
12170,1300,4
12170,1327,5
12170,1328,3
8935,1329,4
8935,1330,5
8935,1331,5
8935,1332,5
8935,1333,5
8935,1334,5
8935,1335,5
8935,1336,5
4053,1337,5
4053,579,5
4053,1338,5
4053,1339,5
4053,1340,5
4053,1341,5
4053,143,5
4053,1342,5
19190,1343,5
19190,1344,5
19190,346,5
19190,1345,1
19190,1346,5
19190,1347,5
19190,1348,3
1057,1349,5
1057,1350,5
1057,1351,5
1057,1352,5
1057,1353,5
1057,1354,5
6201,659,5
6201,1355,5
6201,1356,5
6201,1357,5
6201,1358,5
6201,247,5
6201,1359,5
6201,1360,5
6201,1361,5
6201,1362,5
6201,1363,5
6201,1364,5
6201,1365,5
6201,1366,5
1709,1367,5
1709,1368,5
1709,1369,5
1709,1370,5
1709,1371,5
1709,1372,5
15980,1373,5
15980,45,5
15980,1374,4
15980,1375,4
15980,765,5
15980,687,5
19471,1376,5
19471,1377,3
19471,1378,3
19471,1379,4
19471,1369,5
19471,1380,5
14931,618,5
14931,1381,5
14931,1382,5
14931,1383,5
14931,156,1
14931,1384,5
14931,781,1
14931,1385,5
14931,1344,3
14931,1386,3
14931,1093,4
14931,1387,1
14931,1388,5
14931,1389,5
14931,1390,3
14931,1073,5
14931,1391,3
14931,79,5
14931,1392,5
14931,1393,3
14931,1394,5
14931,1395,5
14931,1396,5
14931,1397,1
14931,1398,4
4539,1399,4
4539,1400,5
4539,698,5
4539,1401,4
4539,1402,4
4539,1005,4
4539,1403,5
4539,1404,5
4539,1405,5
4539,1406,1
4539,876,4
4539,769,5
4539,1407,4
4539,1408,5
4539,1409,4
4539,1410,5
4539,79,5
12496,1411,5
12496,1412,5
12496,648,5
12496,1413,4
12496,1414,5
12496,1415,5
12496,1416,3
12496,1417,5
12496,903,1
12496,1418,5
12496,253,5
12496,1419,5
12496,1420,5
12496,1421,5
12496,1422,5
12897,1369,5
12897,868,5
12897,1423,5
12897,1424,5
12897,1425,5
12897,1426,5
8718,1427,5
8718,1428,5
8718,1429,5
8718,1396,5
8718,1430,5
8718,245,5
8718,1431,5
8718,1432,5
8718,93,5
8718,185,5
8718,1433,5
8718,1434,5
8718,1435,5
8718,246,5
8718,989,5
8718,1436,5
8718,1437,5
14786,1438,5
14786,1202,5
14786,1439,5
14786,1440,5
14786,1441,3
14786,1442,5
18096,1443,4
18096,379,5
18096,1444,4
18096,190,4
18096,639,4
18096,1445,4
5177,1446,5
5177,1447,4
5177,1448,5
5177,462,5
5177,1449,5
5177,1450,5
5177,1451,5
5177,374,2
1083,1452,1
1083,1453,1
1083,1454,5
1083,1455,5
1083,1456,5
1083,1457,2
1083,1203,5
1083,1458,5
1083,1459,1
1083,1460,5
1083,1461,5
1083,1462,1
5101,1463,5
5101,1015,5
5101,1464,5
5101,1465,5
5101,1466,5
5101,824,5
5101,1467,5
3760,1468,3
3760,1469,5
3760,1470,5
3760,1471,5
3760,1472,5
3760,1473,1
8614,640,5
8614,1474,5
8614,991,5
8614,1475,4
8614,1476,5
8614,1472,5
8614,1477,5
4215,1073,5
4215,1478,5
4215,23,5
4215,217,5
4215,243,5
4215,1479,3
4215,1480,5
4215,1481,5
4215,1482,3
4215,1483,4
4215,1484,4
4215,1015,5
4215,1485,5
4215,1486,3
4215,1487,5
2534,1488,5
2534,1489,5
2534,1417,3
2534,1490,5
2534,1491,5
2534,274,5
2534,1492,4
2534,25,5
2534,1493,4
2534,1479,5
2534,1494,5
2534,1495,4
2534,1496,5
2534,1497,4
2534,1476,5
2534,1498,3
2534,23,5
2534,1499,5
13723,1476,4
13723,1500,3
13723,1472,4
13723,1501,4
13723,1502,5
13723,1486,4
9200,1503,5
9200,1504,5
9200,1505,4
9200,1506,5
9200,1507,4
9200,1508,4
9200,1509,4
9200,1510,5
9200,1511,5
9200,1512,4
9200,1513,3
9200,1514,5
9200,1515,4
9200,1516,3
19668,1517,4
19668,79,5
19668,1518,5
19668,1476,4
19668,1519,5
19668,23,5
19668,1486,4
19668,1479,4
16443,1520,5
16443,1521,5
16443,1472,5
16443,1522,4
16443,1523,5
16443,414,2
11510,23,5
11510,1524,5
11510,1525,5
11510,1526,5
11510,1472,5
11510,1476,5
1446,1527,5
1446,1528,5
1446,1529,5
1446,1472,5
1446,454,5
1446,1530,5
14735,1531,5
14735,1532,4
14735,961,5
14735,1533,5
14735,786,4
14735,1534,2
14735,1535,5
14735,216,5
14735,1472,5
6889,882,3
6889,177,4
6889,1536,4
6889,1202,2
6889,1537,5
6889,877,1
6889,1538,1
17897,1479,5
17897,1539,4
17897,698,5
17897,1540,1
17897,1541,5
17897,1472,5
17897,1542,5
17897,1476,5
5693,435,5
5693,1367,5
5693,1543,3
5693,1544,4
5693,1545,5
5693,1486,5
5693,1546,5
5693,1547,5
14943,802,4
14943,1548,2
14943,1549,5
14943,1550,5
14943,1551,4
14943,1552,5
14943,1476,5
14943,1472,5
12853,314,5
12853,106,4
12853,1553,5
12853,1554,4
12853,1555,4
12853,1556,5
12853,1557,5
12853,1558,4
12853,1559,5
12853,1560,5
12853,1561,5
14331,1562,5
14331,1476,3
14331,1479,3
14331,1563,5
14331,77,5
14331,1472,3
14331,1564,3
16432,697,5
16432,1565,5
16432,1566,5
16432,256,5
16432,1567,5
16432,1476,5
16432,1568,5
16432,1472,5
16432,1486,5
16432,1569,5
16432,901,5
16432,1570,5
16557,1571,5
16557,1572,3
16557,1573,5
16557,345,4
16557,1486,5
16557,1574,5
16557,1479,5
16557,1575,4
16557,1576,5
16557,1577,5
15361,1578,5
15361,1381,5
15361,1579,5
15361,1389,5
15361,1580,5
15361,858,5
15361,1581,5
15361,1582,5
15361,1583,5
15361,1584,5
15361,1564,3
15361,1585,4
15361,1586,5
15361,1587,5
15361,379,5
15361,1588,5
15361,1411,5
15361,1589,3
15361,1040,5
15361,1590,3
18016,1591,4
